mirID	logFC	unshrunk.logFC	logCPM	PValue
dme-miR-219-3p_MIMAT0020803 	35.6197848744127	35.6234752882903	2.17957028536009	1.24639523244557e-41
dme-miR-315-5p_MIMAT0000407 	14.6739242520957	14.6739267645521	12.596301353382	2.19338098359262e-39
dme-miR-315-3p_MIMAT0020841 	30.9944987083199	30.9952259558947	4.4411409009489	1.90014363108616e-40
dme-miR-9a-5p_MIMAT0000114 	13.5423689029107	13.5423706481809	13.2100148807302	6.88519227133942e-38
dme-miR-9a-3p_MIMAT0020792 	33.6736163835966	33.67546682967	3.11382818704109	2.47952391801865e-39
dme-miR-33-5p_MIMAT0000342 	10.8834000988754	10.8834007659147	14.5220510832645	1.18753812466377e-35
dme-miR-33-3p_MIMAT0020808 	30.8032974747901	30.8040358293964	4.6541184977364	2.05316722620601e-24
dme-miR-193-3p_MIMAT0005468 	31.204159342258	31.2049468481341	4.34731806987037	8.37861178291718e-36
dme-miR-193-5p_MIMAT0020849 	22.0279818563409	22.0280207695121	9.17877489292342	3.26924965089768e-42
dme-miR-316-5p_MIMAT0000408 	21.7852630205491	21.7852928930563	9.04038514681625	1.45152879904804e-42
dme-miR-316-3p_MIMAT0020842 	44.3636217563954	44.4405852089355	-1.76901963253564	1.14010301635557e-32
dme-miR-957-3p_MIMAT0005470 	11.027349658086	11.0273503785662	14.4844650344646	5.35418719643013e-39
dme-miR-957-5p_MIMAT0020851 	37.8552908519226	37.8632449016885	1.08044222872517	5.66607033367058e-37
dme-miR-958-3p_MIMAT0005471 	43.5073471914571	43.5778458550128	-1.19802997041216	4.98577992227491e-19
dme-miR-958-5p_MIMAT0020852 	42.5723800605069	42.6216544983627	-0.861432165363898	2.61671934060389e-17
dme-miR-9388-5p_MIMAT0035238 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-9388-3p_MIMAT0035239 	49.0839962715863	49.4980236471327	-3.02697193125591	9.86366647997494e-36
dme-miR-4942-3p_MIMAT0020150 	45.3855220025541	45.4938725960539	-2.12451990182884	1.86377241051424e-34
dme-miR-929-3p_MIMAT0005511 	26.2460495892775	26.246191115155	6.82308862797733	4.5795819593944e-38
dme-miR-929-5p_MIMAT0020892 	22.9320446515431	22.93208983483	8.49021915273006	5.900243073923e-40
dme-miR-9384-5p_MIMAT0035231 	54.1292960939572	144269532.035521	-3.490137333223	1.66371096202886e-26
dme-miR-9384-3p_MIMAT0035232 	53.7270277597948	144269531.207741	-3.4617174734098	1.26489238116681e-25
dme-miR-9375-5p_MIMAT0035213 	42.872289086342	42.9178541352778	-1.19508387572518	3.38669797725872e-33
dme-miR-9375-3p_MIMAT0035214 	45.6248582141308	45.74393539712	-2.20494207877321	4.50097633935575e-32
dme-miR-993-3p_MIMAT0005512 	20.6375587755471	20.637579876008	9.68712293531454	5.27651560044145e-43
dme-miR-993-5p_MIMAT0020893 	26.9098046164834	26.9099817741634	6.48366366352978	3.01479656545093e-43
dme-miR-10-5p_MIMAT0000115 	15.3296068671158	15.329610084701	12.2935666945213	6.88425908193136e-19
dme-miR-10-3p_MIMAT0012531 	18.0248237780206	18.0248318835633	10.9229043404601	3.21955874110191e-44
dme-miR-4950-5p_MIMAT0020162 	52.0999237717599	53.4832568928582	-3.37762913982747	6.38198489081109e-37
dme-miR-4950-3p_MIMAT0020163 	44.412876579609	44.4923162996602	-1.75968710793848	5.14997597779695e-35
dme-miR-4918-5p_MIMAT0020512 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-9380-5p_MIMAT0035223 	52.7979577700886	54.8529174337283	-3.4240727884638	4.02606997809704e-39
dme-miR-9380-3p_MIMAT0035224 	54.4653971392424	144269533.036255	-3.50517705412743	9.64440561345129e-28
dme-miR-2283-5p_MIMAT0011791 	44.4727541479437	44.5523423944246	-1.81320873304883	1.16061195836989e-33
dme-miR-2283-3p_MIMAT0020909 	43.6621821958952	43.7222089941388	-1.51672611948098	1.3894977138447e-34
dme-miR-9371-5p_MIMAT0035205 	46.2017782716632	46.3567460004129	-2.32896532428152	7.83955646660208e-33
dme-miR-9371-3p_MIMAT0035206 	44.7183230658484	44.8053715424147	-1.89246796263044	1.67084697663476e-31
dme-miR-317-3p_MIMAT0000409 	16.6401942479507	16.6401992466472	11.6136129349358	1.45532765537185e-34
dme-miR-317-5p_MIMAT0020843 	22.9429583399709	22.9430029670691	8.46130972376919	5.66984571171571e-38
dme-miR-277-3p_MIMAT0000338 	10.776088443064	10.7760890773565	14.5600873045448	3.75786981484087e-39
dme-miR-277-5p_MIMAT0020804 	25.6633599192427	25.6634760921969	7.1211350985064	1.75931632737999e-44
dme-miR-34-5p_MIMAT0000350 	8.83882695110285	8.83882725667654	15.5151950683094	3.76616486754261e-29
dme-miR-34-3p_MIMAT0020812 	21.2024887130485	21.2025136746225	9.36429061018351	1.05676018584291e-35
dme-miR-994-5p_MIMAT0005513 	36.9367840497913	36.9455654183417	2.10910793427498	1.20255072402475e-15
dme-miR-994-3p_MIMAT0020894 	47.9013381317733	48.2303803351837	-2.68556850320329	8.48007895128002e-27
dme-miR-318-3p_MIMAT0000410 	29.557582851752	29.558103815492	5.3937865232736	1.12402844664065e-15
dme-miR-318-5p_MIMAT0020844 	52.9298141416666	55.0725471844532	-3.43315655488308	4.4252979310638e-39
dme-miR-4944-5p_MIMAT0020153 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4944-3p_MIMAT0020154 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4945-5p_MIMAT0020155 	51.5050914023826	52.5762023660679	-3.32797895984743	1.38400271314146e-36
dme-miR-284-3p_MIMAT0000348 	32.4971368374526	32.4983823421292	3.71810224603651	2.32485772456694e-37
dme-miR-284-5p_MIMAT0020811 	13.8749663084089	13.874968203712	12.9943785149898	3.56659693374181e-38
dme-miR-252-5p_MIMAT0005516 	17.4891571121569	17.4891638687176	11.1970347071806	1.17041028383469e-39
dme-miR-252-3p_MIMAT0020896 	36.4780071737901	36.4829032442553	1.7403111902464	2.46032137310172e-40
dme-miR-2281-5p_MIMAT0011788 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-2281-3p_MIMAT0011789 	54.7411464932733	63.236885741366	-3.5152085288617	9.93173742783172e-47
dme-miR-2493-5p_MIMAT0012200 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-2493-3p_MIMAT0012201 	54.1287943675035	144269532.035008	-3.49006543983251	1.73440338876564e-26
dme-miR-3644-5p_MIMAT0018061 	50.5231730099763	51.3137404897272	-3.20001498595486	6.23568473322843e-35
dme-miR-3644-3p_MIMAT0018062 	48.4691089544699	48.7981886763338	-2.91546321761489	5.46508980926647e-34
dme-miR-9383-5p_MIMAT0035229 	51.4436087087986	52.4822779365581	-3.3240292051158	3.50810522853739e-36
dme-miR-9383-3p_MIMAT0035230 	33.2368693867757	33.2384791743154	3.3501707051344	1.78197501526165e-39
dme-miR-13b-3p_MIMAT0000119 	22.788235635685	22.7882780359019	8.54230819341464	1.41750909683174e-43
dme-miR-13b-1-5p_MIMAT0020796 	30.9215264458685	30.9222422203426	4.49067023210473	4.78944823278516e-42
dme-miR-13a-3p_MIMAT0000118 	23.0572601086496	23.0573065757328	8.40536429352445	2.22987294942547e-42
dme-miR-13a-5p_MIMAT0020795 	39.0934693006431	39.1061882648774	0.536795580655139	1.16902456309083e-38
dme-miR-2c-3p_MIMAT0000411 	24.9165264390566	24.9166153236361	7.48172121874421	1.31406730232245e-43
dme-miR-2c-5p_MIMAT0020845 	27.8762567503708	27.876553915136	6.26380299889596	1.63003239294072e-42
dme-miR-4911-3p_MIMAT0020504 	54.1259458380646	144269532.032106	-3.48965336037546	2.22427567738761e-26
dme-miR-2494-5p_MIMAT0012202 	53.6262649833788	144269531.033086	-3.46036393153772	6.97736805082231e-25
dme-miR-2494-3p_MIMAT0012203 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-iab-4-5p_MIMAT0000412 	42.3230908083931	42.3610329067992	-0.938772739279129	2.46683378868991e-33
dme-miR-iab-4-3p_MIMAT0000413 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-iab-8-5p_MIMAT0005463 	45.9084468904276	46.0917813318454	-2.02326444426519	2.39218060965741e-33
dme-miR-iab-8-3p_MIMAT0005464 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-997-5p_MIMAT0005517 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-997-3p_MIMAT0020897 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-9373-5p_MIMAT0035209 	48.831850306537	49.2084441431024	-2.97855177385728	6.91913812186346e-33
dme-miR-9373-3p_MIMAT0035210 	43.9982700303241	44.0649443885648	-1.64217701478714	1.00149859331157e-34
dme-miR-995-5p_MIMAT0010206 	36.7021750565527	36.7077520364722	1.69481247351381	4.63661829105325e-41
dme-miR-995-3p_MIMAT0005514 	15.3155756797336	15.3155788286802	12.2768146885806	6.47447518459705e-42
dme-miR-1011-3p_MIMAT0005024 	35.6415285722607	35.6451784121163	2.14181679719395	3.47916175642659e-43
dme-miR-4951-5p_MIMAT0020164 	29.4713655525253	29.4717955748961	5.20333140763037	1.40009720563399e-45
dme-miR-4951-3p_MIMAT0020165 	45.0029248851045	45.1042069729498	-1.92827187029138	4.85531741863599e-31
dme-miR-998-3p_MIMAT0005518 	28.5078934895698	28.5082364621141	5.83757430483123	4.66133212388141e-22
dme-miR-998-5p_MIMAT0020898 	23.1734660422708	23.1735162587535	8.40105924944279	3.25875155043945e-39
dme-miR-11-3p_MIMAT0000116 	10.0905232700683	10.0905237586924	14.8893927635193	2.89021051391867e-34
dme-miR-11-5p_MIMAT0020793 	17.9800367775082	17.9800447903239	10.9511324394954	7.29572638966573e-36
dme-miR-999-3p_MIMAT0005519 	9.06390191141385	9.0639022496312	15.4235035595817	3.69289021369005e-32
dme-miR-999-5p_MIMAT0020899 	40.8772115805143	40.8995381684362	-0.34449907273869	3.59599203176435e-36
dme-miR-4969-5p_MIMAT0020195 	35.0724913291166	35.0755139273637	2.43504778333503	1.80446389222495e-43
dme-miR-4969-3p_MIMAT0020196 	51.6173816167351	144269528.409558	-3.15585292703526	3.98883247557777e-22
dme-miR-1010-3p_MIMAT0005023 	20.8185587202089	20.8185801071734	9.52550769531578	1.7161024106382e-35
dme-miR-1010-5p_MIMAT0020905 	32.6022314931163	32.6035376013048	3.68268229771154	1.22392428531557e-43
dme-miR-4952-5p_MIMAT0020166 	31.2946069658862	31.2954200341556	4.30141583152997	5.89793286072603e-47
dme-miR-4952-3p_MIMAT0020167 	37.7269569744911	37.7346492589971	1.16553623501993	4.84885587552559e-39
dme-miR-4953-3p_MIMAT0020168 	49.7331127922957	50.2625660432985	-3.12778307217872	8.75050355781361e-35
dme-miR-9381-5p_MIMAT0035225 	41.4490144572208	41.4819715863987	-0.372493667384057	1.98459163661225e-33
dme-miR-9381-3p_MIMAT0035226 	39.174659391034	39.187277460825	0.454965679350987	8.98764124793852e-40
dme-miR-1015-3p_MIMAT0005028 	45.1023770565268	45.2014103052705	-2.01359029334435	3.6895520143699e-31
dme-miR-1017-3p_MIMAT0005030 	32.6304559232059	32.6317793022469	3.67246929673739	1.8831713383998e-39
dme-miR-1003-3p_MIMAT0005016 	35.5162818661355	35.5198695267058	2.24305202213281	2.23804105751289e-41
dme-miR-1003-5p_MIMAT0020902 	39.3904625334913	39.4038048724069	0.336858066337888	1.18291340679284e-39
dme-miR-1000-5p_MIMAT0005520 	18.3293119961549	18.3293210073893	10.7706781733505	1.35996037832308e-42
dme-miR-1000-3p_MIMAT0020900 	31.6348037111361	31.6357152674195	4.12636255644206	1.02540949632902e-40
dme-miR-92a-3p_MIMAT0000334 	37.8252113613679	37.8329632893253	1.077026355155	5.36615266519288e-37
dme-miR-92a-5p_MIMAT0020802 	43.3736748619328	43.4274427595977	-1.40554797676846	3.39495888421067e-26
dme-miR-92b-3p_MIMAT0000358 	23.120210099106	23.1202576934523	8.37702431017064	7.35794199076433e-36
dme-miR-92b-5p_MIMAT0020819 	52.1109367702995	53.4945384837919	-3.37922698740752	1.25127288574387e-36
dme-miR-1012-3p_MIMAT0005025 	26.8959498496524	26.8961315374088	6.53414478457961	2.5846084216122e-43
dme-miR-1012-5p_MIMAT0020906 	24.1275465895191	24.1276138890905	7.86925770555417	2.30096468166797e-41
dme-miR-1001-5p_MIMAT0005521 	25.1910917758614	25.1911913904409	7.37139081052103	2.1502086688401e-41
dme-miR-1001-3p_MIMAT0020901 	35.7264715285354	35.7302274098225	2.0968177029281	6.84802141310503e-41
dme-miR-4947-5p_MIMAT0020157 	52.3277018439172	54.0800362920295	-3.37995716876866	6.76769113026661e-37
dme-miR-279-3p_MIMAT0000341 	18.7015575669013	18.7015679334443	10.5999055407552	7.55045033503993e-31
dme-miR-279-5p_MIMAT0020807 	42.9819822971522	43.0286153499666	-1.24479650311721	1.32050213178591e-33
dme-miR-996-3p_MIMAT0005515 	18.7483451465443	18.7483557102558	10.5802467269727	3.99137889497208e-39
dme-miR-996-5p_MIMAT0020895 	25.9280957023546	25.9282223688152	6.98121094166637	1.70749867102575e-44
dme-miR-4908-3p_MIMAT0020514 	54.1994959388852	144269532.209123	-3.49083814432877	1.44303382029189e-26
dme-miR-1013-3p_MIMAT0005026 	27.5515874727873	27.5518079201536	6.15747441918166	1.25823230987041e-45
dme-miR-4948-5p_MIMAT0020158 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4948-3p_MIMAT0020159 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4949-5p_MIMAT0020160 	45.8651835989369	45.9930611103659	-2.26944030202923	9.0855487937962e-33
dme-miR-4949-3p_MIMAT0020161 	47.5778550180035	47.8178634328593	-2.73252209788666	5.89100478457682e-33
dme-miR-1014-3p_MIMAT0005027 	54.1331783245548	144269532.039505	-3.49068678524768	1.22842068995417e-26
dme-miR-1014-5p_MIMAT0020907 	51.5311006544541	52.7332155494728	-3.32088653420119	1.89134088988256e-35
dme-miR-9385-5p_MIMAT0035233 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-9385-3p_MIMAT0035234 	52.5997845544731	54.4824237148567	-3.40524650425594	1.07204338062539e-37
dme-miR-954-5p_MIMAT0005465 	39.0145036623003	39.0269148204131	0.584492341126964	1.26351290558025e-37
dme-miR-954-3p_MIMAT0020846 	40.347913106801	40.366790407255	-0.0909001195936563	2.40724599722593e-36
dme-miR-4915-5p_MIMAT0020508 	51.5809771503572	52.7494501129203	-3.32491323112834	2.39364752249203e-35
dme-miR-980-3p_MIMAT0005496 	29.4614048286003	29.4618454035017	5.24875377149323	2.54162474483453e-39
dme-miR-980-5p_MIMAT0020877 	31.6365066590564	31.6374270660633	4.13829129429411	5.49354475337889e-41
dme-miR-4960-3p_MIMAT0020180 	37.9519934825805	37.9602322746034	1.03270198317765	2.02276555842144e-39
dme-miR-9372-5p_MIMAT0035207 	45.3005524469564	45.4080359239683	-2.07627968900037	6.7243278940634e-31
dme-miR-9372-3p_MIMAT0035208 	44.1514039697755	44.2223196290054	-1.68985916063132	2.34058749193357e-32
dme-miR-4961-5p_MIMAT0020181 	40.6680835871376	40.6889313509259	-0.249083416109331	1.9001037347728e-39
dme-miR-4961-3p_MIMAT0020182 	40.5174833506764	40.5376412290159	-0.156653800857033	3.48288476152719e-33
dme-miR-981-3p_MIMAT0005497 	15.3848733972747	15.3848766171297	12.2393290340236	2.21347630581579e-37
dme-miR-981-5p_MIMAT0020878 	23.6242849025305	23.6243414313844	8.12106441858586	3.63407706226985e-43
dme-miR-2496-5p_MIMAT0012206 	53.3627173731017	144269530.612959	-3.43176060428752	8.15628814751948e-25
dme-miR-2496-3p_MIMAT0012207 	51.0057010850191	51.9007323054874	-3.27337166390689	5.09564689082022e-35
dme-miR-4954-5p_MIMAT0020169 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4954-3p_MIMAT0020170 	50.5195363023579	51.2671824758723	-3.22266869423949	1.29058879711168e-34
dme-miR-3641-5p_MIMAT0018055 	49.4872356376156	49.9654276234505	-3.08784585763479	8.21317617577768e-34
dme-miR-3641-3p_MIMAT0018056 	46.5503142515768	46.7371144595489	-2.35126832915231	1.2299299095112e-30
dme-miR-4955-5p_MIMAT0020171 	50.7069218452501	51.4944344190767	-3.24832530157609	1.8137282439377e-33
dme-miR-4955-3p_MIMAT0020172 	48.5945317458592	48.9458723047194	-2.93511527400834	2.11119301382074e-33
dme-miR-4962-5p_MIMAT0020183 	46.6314715952239	46.8049772438684	-2.47118101865733	1.96253647594628e-33
dme-miR-4962-3p_MIMAT0020184 	39.9874446416095	40.0041261422238	0.0810911742533957	2.54432685391578e-38
dme-miR-982-5p_MIMAT0005498 	33.5336131305253	33.5353788566726	3.18732019837794	2.91256410113329e-43
dme-miR-982-3p_MIMAT0020879 	46.7141212460499	46.8905397136609	-2.5070202758681	1.2386576905865e-33
dme-miR-303-5p_MIMAT0000388 	52.5553289366521	54.4839792194519	-3.40436531716009	2.09486153041423e-38
dme-miR-303-3p_MIMAT0020824 	44.0126567250318	44.0898189048237	-1.52394120369707	1.38640036928416e-32
dme-miR-983-5p_MIMAT0005499 	40.3851821201088	40.404116308948	-0.124572440890144	2.34662612728444e-37
dme-miR-983-3p_MIMAT0020880 	48.8947200162362	49.2907815695015	-2.98659334568186	3.22449951215984e-33
dme-miR-983-5p_MIMAT0005499_1 	40.3851821201088	40.404116308948	-0.124572440890144	2.34662612728444e-37
dme-miR-983-3p_MIMAT0020880_1 	48.8947200162362	49.2907815695015	-2.98659334568186	3.22449951215984e-33
dme-miR-984-5p_MIMAT0005500 	42.8193722345181	42.8645185769468	-1.16535934055337	2.17039752936141e-34
dme-miR-984-3p_MIMAT0020881 	43.9956177888083	44.079940945783	-1.4189348981902	3.5544985556103e-35
dme-miR-3645-5p_MIMAT0018063 	41.1575808507399	41.1826395430758	-0.472496839305416	2.13766711547528e-36
dme-miR-3645-3p_MIMAT0018064 	43.4436271674736	43.4986813152522	-1.42589513565128	2.42041719361709e-32
dme-miR-4963-5p_MIMAT0020185 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4963-3p_MIMAT0020186 	40.7490727555366	40.7706361833898	-0.295459235861675	4.4702290424269e-36
dme-miR-4956-5p_MIMAT0020173 	38.1802874286001	38.1891845093379	0.933439183949753	3.73661025235715e-36
dme-miR-4956-3p_MIMAT0020174 	42.5396253362433	42.5799961158321	-1.07429525580959	4.68094993712776e-32
dme-miR-4964-3p_MIMAT0020187 	45.4599588727003	45.5719303920965	-2.14442383625556	1.18521502197463e-33
dme-miR-31b-5p_MIMAT0000389 	16.4795356942942	16.4795404819545	11.7124211859027	6.73740941234559e-32
dme-miR-31b-3p_MIMAT0020825 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-13b-3p_MIMAT0000119_1 	22.7882815145045	22.7883239153161	8.5422825437901	1.41534583411633e-43
dme-miR-13b-2-5p_MIMAT0020797 	31.0695322707418	31.0703611668837	4.55323213871647	8.46943823076378e-46
dme-miR-4916-3p_MIMAT0020509 	39.1925616005045	39.2050243650231	0.428083296678459	3.61232598693015e-36
dme-miR-2492-3p_MIMAT0012199 	42.4214460686842	42.459778285746	-1.01078377198702	1.35935462506415e-37
dme-miR-2492-5p_MIMAT0020913 	52.4587147698708	54.0725411429499	-3.40538010734039	3.73682625943733e-38
dme-miR-9370-5p_MIMAT0035203 	34.9587226269569	34.9616183693143	2.47307465796934	3.26335809155668e-32
dme-miR-9370-3p_MIMAT0035204 	48.4573194892245	48.7840195817015	-2.91563372488108	1.1351659316798e-33
dme-miR-970-3p_MIMAT0005486 	15.2318419473531	15.2318450542107	12.3413336994548	4.93915842754686e-39
dme-miR-970-5p_MIMAT0020867 	37.2658475103235	37.2724061906352	1.38372672802433	4.27643685965161e-42
dme-miR-9377-5p_MIMAT0035217 	47.574812017663	47.8265762380218	-2.70656412207365	1.4929190672165e-32
dme-miR-9377-3p_MIMAT0035218 	53.2655024341553	144269530.458573	-3.43299777046023	1.01732651422393e-24
dme-miR-971-3p_MIMAT0005487 	30.4486014104464	30.4492059279484	4.71896659753895	4.13077657808664e-42
dme-miR-971-5p_MIMAT0020868 	33.2656566759947	33.2672644216623	3.3211772532692	2.65123526057422e-42
dme-miR-4917-3p_MIMAT0020511 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4957-5p_MIMAT0020175 	45.2427401683883	45.3461294311444	-2.07031499212736	6.87050425986641e-32
dme-miR-4957-3p_MIMAT0020176 	43.3887007063043	43.4429129647758	-1.40840708459802	1.60194267754499e-33
dme-miR-283-5p_MIMAT0000347 	22.1000186182178	22.1000519910517	8.88538676510212	6.36900974463119e-42
dme-miR-283-3p_MIMAT0020810 	37.2925446634733	37.2990963816525	1.33595350128242	9.72484721513767e-34
dme-miR-304-5p_MIMAT0000390 	30.8689746996901	30.8696816743424	4.52540457831465	6.35252925884926e-39
dme-miR-304-3p_MIMAT0020826 	34.4448459566627	34.4472669254915	2.73702454835554	2.93985771809444e-44
dme-miR-12-5p_MIMAT0000117 	19.5269588383919	19.5269727222722	10.1949099416046	3.49237847720252e-42
dme-miR-12-3p_MIMAT0020794 	37.6138854585099	37.6213423421785	1.22340438810487	1.03409794127019e-42
dme-miR-927-5p_MIMAT0005501 	15.6449222499241	15.6449257800358	12.110766746861	2.52010957157303e-29
dme-miR-927-3p_MIMAT0020882 	20.2948870072695	20.2949053594141	9.82872358821162	1.21722602998127e-34
dme-miR-4958-5p_MIMAT0020177 	44.9726473343141	45.0667496595449	-1.98911454890389	3.50207114483223e-33
dme-miR-4958-3p_MIMAT0020178 	52.6016395511741	54.4843216603676	-3.40551547259129	9.55093421650022e-38
dme-miR-985-3p_MIMAT0005502 	47.6160377699241	47.8575072643502	-2.73861414921885	6.54621497490154e-32
dme-miR-985-5p_MIMAT0020883 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-4965-5p_MIMAT0020188 	47.2769304582123	47.5002766380674	-2.63690110442961	1.11628330838042e-30
dme-miR-4965-3p_MIMAT0020189 	54.1257182343837	144269532.031875	-3.48962014495257	2.27122271242571e-26
dme-miR-969-5p_MIMAT0005485 	43.6655137866355	43.7403570893433	-1.28188176055004	1.03854751399277e-31
dme-miR-969-3p_MIMAT0020866 	32.450241728383	32.4514451181351	3.71568962333238	5.63064216009897e-42
dme-miR-210-3p_MIMAT0000355 	9.89739145945587	9.89739191469413	14.9868025659873	9.51680300404449e-39
dme-miR-210-5p_MIMAT0020816 	31.924616944834	31.9256514237656	4.02115343538444	5.02684728154892e-36
dme-miR-4959-5p_MIMAT0020179 	53.4237971418992	56.0657039546126	-3.46103204196178	6.75275132862992e-40
dme-miR-972-3p_MIMAT0005488 	42.3261172377885	42.3632531787149	-0.972462720442142	3.56228194951977e-35
dme-miR-972-5p_MIMAT0020869 	54.8708094709915	144269536.964496	-3.51929188357297	1.5482367144981e-29
dme-miR-9369-5p_MIMAT0035201 	44.8421103500209	44.9331130924279	-1.95271965762981	5.58753630739515e-31
dme-miR-9369-3p_MIMAT0035202 	47.3892402277661	47.6156032523142	-2.6781659090501	1.35262394031648e-31
dme-miR-973-5p_MIMAT0005489 	45.5128209145959	45.6262071739868	-2.16119866399975	6.50433554378096e-34
dme-miR-973-3p_MIMAT0020870 	44.2964361990315	44.3724448704409	-1.72873236428418	1.71870816215953e-33
dme-miR-974-5p_MIMAT0005490 	43.9066727181454	43.9725477637941	-1.56940995958353	1.91470831597004e-33
dme-miR-974-3p_MIMAT0020871 	54.2030160827556	144269532.212757	-3.49137789202835	1.10736022244101e-26
dme-miR-2499-5p_MIMAT0012212 	52.9249423995187	55.0675599340624	-3.43247066531819	3.53673040893738e-38
dme-miR-2499-3p_MIMAT0012213 	42.5576047525054	42.600261608501	-1.01372939166988	3.40401897105807e-35
dme-miR-4966-5p_MIMAT0020190 	49.3572984985813	49.9159283799087	-3.00687719203091	1.45020736774009e-36
dme-miR-4966-3p_MIMAT0020191 	46.7215381638007	46.8966746063585	-2.52019147475064	2.32608464160215e-32
dme-miR-975-5p_MIMAT0005491 	47.3824300100282	47.6082398538684	-2.67475891047899	1.15194119806773e-31
dme-miR-975-3p_MIMAT0020872 	54.1994959388852	144269532.209123	-3.49083814432877	1.44303382029189e-26
dme-miR-976-3p_MIMAT0005492 	39.4171903044212	39.4308886614431	0.329839461375432	1.26637285510618e-36
dme-miR-976-5p_MIMAT0020873 	54.9038781827184	288539008.177793	-3.52037075777795	1
dme-miR-977-3p_MIMAT0005493 	47.3148320784337	47.5292656187574	-2.66662702118864	4.73958677679003e-32
dme-miR-977-5p_MIMAT0020874 	46.8593052231763	47.0422901062876	-2.55268694871437	7.09606151728488e-32
dme-miR-978-3p_MIMAT0005494 	41.8727119455922	41.9045775094915	-0.780519102978515	7.28274390694743e-36
dme-miR-978-5p_MIMAT0020875 	52.3238505235341	54.0760414029528	-3.37927184753319	7.98234898793012e-37
dme-miR-979-3p_MIMAT0005495 	44.2044404731854	44.2759562500152	-1.71658417584148	9.21453323876723e-36
dme-miR-979-5p_MIMAT0020876 	53.7303835883374	144269531.21117	-3.46225472737665	9.97671713170254e-26
dme-miR-1007-3p_MIMAT0005020 	31.2398677364891	31.2406712131675	4.33860060156761	1.10590445784764e-38
dme-miR-1007-5p_MIMAT0020904 	39.1718106565285	39.1843458583235	0.44510067804621	1.61220399359908e-37
dme-miR-2535b-3p_MIMAT0020510 	29.1727145282154	29.1731088968322	5.37693033897472	4.71869090466343e-43
dme-miR-2491-5p_MIMAT0012198 	52.5623566900201	54.4912104332586	-3.40540217967283	7.0031443180371e-38
dme-miR-2491-3p_MIMAT0020912 	54.8450147833565	144269536.124552	-3.51859893700434	2.01040703944615e-29
dme-miR-10404-5p_MIMAT0041637 	34.973818813829	34.976713818064	2.46885746278736	7.35638290832014e-46
dme-miR-10404-3p_MIMAT0041638 	49.0499722283455	49.4567593412268	-3.02230452789894	5.18567239371319e-40
dme-miR-10404-5p_MIMAT0041637_1 	34.9736053030827	34.9765000866296	2.46895977647946	7.39213155805072e-46
dme-miR-10404-3p_MIMAT0041638_1 	49.0499722283455	49.4567593412268	-3.02230452789894	5.18567239371319e-40
dme-miR-10404-5p_MIMAT0041637_2 	34.9736053030827	34.9765000866296	2.46895977647946	7.39213155805072e-46
dme-miR-10404-3p_MIMAT0041638_2 	49.0335173933894	49.4377332388058	-3.01949134766015	5.959794413055e-40
dme-miR-10404-5p_MIMAT0041637_3 	34.9732206989657	34.9761150993326	2.46915242978743	7.24391379219281e-46
dme-miR-10404-3p_MIMAT0041638_3 	49.0499722283455	49.4567593412268	-3.02230452789894	5.18567239371319e-40
dme-miR-10404-5p_MIMAT0041637_4 	34.9732206989657	34.9761150993326	2.46915242978743	7.24391379219281e-46
dme-miR-10404-3p_MIMAT0041638_4 	49.0499722283455	49.4567593412268	-3.02230452789894	5.18567239371319e-40
dme-miR-10404-5p_MIMAT0041637_5 	34.9732206989657	34.9761150993326	2.46915242978743	7.24391379219281e-46
dme-miR-10404-3p_MIMAT0041638_5 	49.0499722283455	49.4567593412268	-3.02230452789894	5.18567239371319e-40
dme-miR-10404-5p_MIMAT0041637_6 	34.9736053030827	34.9765000866296	2.46895977647946	7.39213155805072e-46
dme-miR-10404-3p_MIMAT0041638_6 	49.0335173933894	49.4377332388058	-3.01949134766015	5.959794413055e-40
dme-miR-10404-5p_MIMAT0041637_7 	34.9732206989657	34.9761150993326	2.46915242978743	7.24391379219281e-46
dme-miR-10404-3p_MIMAT0041638_7 	49.0499722283455	49.4567593412268	-3.02230452789894	5.18567239371319e-40
dme-miR-10404-5p_MIMAT0041637_8 	34.9732206989657	34.9761150993326	2.46915242978743	7.24391379219281e-46
